order_id,customer_id,order_date,product_name,category,unit_price,cost,quantity
333,204,2024-05-15,Producto_9,Tecnología,44.85,25.17,5
334,79,2024-02-11,Producto_2,Hogar,28.26,19.11,5
334,79,2024-02-11,Producto_5,Limpieza,8.02,4.5,2
334,79,2024-02-11,Producto_15,Hogar,14.71,8.47,4
335,34,2024-11-18,Producto_12,Snacks,71.32,29.77,2
335,34,2024-11-18,Producto_7,Tecnología,62.19,42.13,1
335,34,2024-11-18,Producto_15,Hogar,14.71,7.88,1
336,29,2024-12-16,Producto_11,Bebidas,77.09,33.6,2
336,29,2024-12-16,Producto_12,Snacks,71.32,43.54,2
336,29,2024-12-16,Producto_15,Hogar,14.71,8.07,2
337,178,2024-01-21,Producto_3,Snacks,74.96,46.47,3
337,178,2024-01-21,Producto_6,Bebidas,25.77,16.27,1
337,178,2024-01-21,Producto_15,Hogar,14.71,7.36,1
338,220,2024-04-14,Producto_9,Tecnología,44.85,26.38,5
338,220,2024-04-14,Producto_2,Hogar,28.26,15.16,4
338,220,2024-04-14,Producto_5,Limpieza,8.02,3.34,3
339,291,2024-01-06,Producto_6,Bebidas,25.77,16.29,3
339,291,2024-01-06,Producto_3,Snacks,74.96,45.14,5
340,60,2024-03-22,Producto_12,Snacks,71.32,29.47,1
340,60,2024-03-22,Producto_9,Tecnología,44.85,21.23,1
341,242,2024-02-04,Producto_7,Tecnología,62.19,35.19,1
341,242,2024-02-04,Producto_3,Snacks,74.96,35.03,4
341,242,2024-02-04,Producto_14,Snacks,95.94,50.36,2
342,164,2024-02-12,Producto_14,Snacks,95.94,41.81,3
342,164,2024-02-12,Producto_2,Hogar,28.26,12.82,1
342,164,2024-02-12,Producto_10,Limpieza,60.98,42.35,5
343,206,2024-06-05,Producto_15,Hogar,14.71,9.71,4
344,160,2024-03-25,Producto_2,Hogar,28.26,14.43,1
344,160,2024-03-25,Producto_9,Tecnología,44.85,25.53,3
344,160,2024-03-25,Producto_8,Tecnología,23.89,14.86,3
345,125,2024-09-17,Producto_6,Bebidas,25.77,16.19,5
345,125,2024-09-17,Producto_10,Limpieza,60.98,27.15,2
345,125,2024-09-17,Producto_8,Tecnología,23.89,9.73,4
345,125,2024-09-17,Producto_4,Tecnología,13.26,6.68,5
346,5,2024-10-10,Producto_1,Bebidas,7.38,4.83,4
346,5,2024-10-10,Producto_13,Hogar,31.4,13.54,3
346,5,2024-10-10,Producto_11,Bebidas,77.09,53.57,5
347,215,2024-01-23,Producto_1,Bebidas,7.38,3.05,1
347,215,2024-01-23,Producto_3,Snacks,74.96,50.16,2
347,215,2024-01-23,Producto_12,Snacks,71.32,37.37,5
347,215,2024-01-23,Producto_5,Limpieza,8.02,4.31,3
348,44,2024-09-28,Producto_9,Tecnología,44.85,26.51,2
349,202,2024-02-17,Producto_10,Limpieza,60.98,25.53,5
350,67,2024-09-11,Producto_5,Limpieza,8.02,5.44,3
350,67,2024-09-11,Producto_15,Hogar,14.71,8.98,4
351,168,2024-06-12,Producto_8,Tecnología,23.89,16.32,1
351,168,2024-06-12,Producto_5,Limpieza,8.02,5.08,2
351,168,2024-06-12,Producto_4,Tecnología,13.26,5.74,5
352,55,2024-03-12,Producto_8,Tecnología,23.89,12.47,3
352,55,2024-03-12,Producto_15,Hogar,14.71,7.47,5
353,107,2024-02-07,Producto_5,Limpieza,8.02,3.59,1
353,107,2024-02-07,Producto_8,Tecnología,23.89,15.48,3
353,107,2024-02-07,Producto_15,Hogar,14.71,6.06,5
353,107,2024-02-07,Producto_2,Hogar,28.26,12.56,3
354,128,2024-09-25,Producto_7,Tecnología,62.19,29.73,3
354,128,2024-09-25,Producto_9,Tecnología,44.85,18.36,2
354,128,2024-09-25,Producto_1,Bebidas,7.38,4.84,4
355,285,2024-04-06,Producto_2,Hogar,28.26,18.12,1
355,285,2024-04-06,Producto_8,Tecnología,23.89,10.43,2
356,32,2024-01-23,Producto_3,Snacks,74.96,38.35,4
356,32,2024-01-23,Producto_4,Tecnología,13.26,7.62,1
357,133,2024-05-08,Producto_1,Bebidas,7.38,3.39,1
358,228,2024-02-09,Producto_2,Hogar,28.26,12.34,3
358,228,2024-02-09,Producto_14,Snacks,95.94,39.83,4
359,294,2024-11-09,Producto_14,Snacks,95.94,49.39,1
359,294,2024-11-09,Producto_12,Snacks,71.32,32.23,4
359,294,2024-11-09,Producto_7,Tecnología,62.19,41.82,2
359,294,2024-11-09,Producto_8,Tecnología,23.89,11.56,3
360,77,2024-06-16,Producto_10,Limpieza,60.98,35.68,5
361,152,2024-03-11,Producto_7,Tecnología,62.19,30.1,1
361,152,2024-03-11,Producto_9,Tecnología,44.85,23.58,2
361,152,2024-03-11,Producto_8,Tecnología,23.89,11.34,5
361,152,2024-03-11,Producto_1,Bebidas,7.38,4.71,5
362,196,2024-01-26,Producto_8,Tecnología,23.89,12.02,4
362,196,2024-01-26,Producto_9,Tecnología,44.85,24.7,5
362,196,2024-01-26,Producto_13,Hogar,31.4,15.11,4
363,14,2024-03-01,Producto_10,Limpieza,60.98,25.46,3
363,14,2024-03-01,Producto_4,Tecnología,13.26,7.41,4
363,14,2024-03-01,Producto_1,Bebidas,7.38,5.17,5
364,82,2024-09-08,Producto_4,Tecnología,13.26,6.36,2
365,29,2024-12-26,Producto_10,Limpieza,60.98,30.88,4
365,29,2024-12-26,Producto_14,Snacks,95.94,43.44,2
366,163,2024-03-16,Producto_15,Hogar,14.71,10.07,3
366,163,2024-03-16,Producto_10,Limpieza,60.98,26.99,5
366,163,2024-03-16,Producto_1,Bebidas,7.38,4.8,2
367,253,2024-11-11,Producto_3,Snacks,74.96,31.25,1
367,253,2024-11-11,Producto_8,Tecnología,23.89,11.12,5
367,253,2024-11-11,Producto_1,Bebidas,7.38,4.01,5
368,170,2024-02-29,Producto_13,Hogar,31.4,19.31,3
368,170,2024-02-29,Producto_3,Snacks,74.96,31.32,3
369,76,2024-12-15,Producto_13,Hogar,31.4,20.67,5
369,76,2024-12-15,Producto_2,Hogar,28.26,14.47,1
370,203,2024-05-12,Producto_6,Bebidas,25.77,12.8,3
371,81,2024-05-01,Producto_13,Hogar,31.4,14.2,3
371,81,2024-05-01,Producto_11,Bebidas,77.09,46.88,5
371,81,2024-05-01,Producto_8,Tecnología,23.89,15.2,5
371,81,2024-05-01,Producto_14,Snacks,95.94,57.53,2
372,90,2024-04-15,Producto_5,Limpieza,8.02,3.64,2
372,90,2024-04-15,Producto_12,Snacks,71.32,48.83,1
372,90,2024-04-15,Producto_14,Snacks,95.94,49.65,5
372,90,2024-04-15,Producto_15,Hogar,14.71,6.03,5
373,163,2024-07-04,Producto_11,Bebidas,77.09,52.5,1
373,163,2024-07-04,Producto_10,Limpieza,60.98,30.45,2
374,40,2024-05-16,Producto_6,Bebidas,25.77,15.23,2
374,40,2024-05-16,Producto_15,Hogar,14.71,9.51,1
375,172,2024-02-01,Producto_1,Bebidas,7.38,3.73,1
375,172,2024-02-01,Producto_5,Limpieza,8.02,4.94,1
375,172,2024-02-01,Producto_4,Tecnología,13.26,6.84,1
375,172,2024-02-01,Producto_13,Hogar,31.4,21.69,4
376,212,2024-06-16,Producto_15,Hogar,14.71,6.33,4
376,212,2024-06-16,Producto_7,Tecnología,62.19,39.59,4
376,212,2024-06-16,Producto_6,Bebidas,25.77,15.34,5
376,212,2024-06-16,Producto_9,Tecnología,44.85,20.13,2
377,38,2024-08-15,Producto_5,Limpieza,8.02,3.97,1
378,54,2024-09-12,Producto_6,Bebidas,25.77,17.17,2
379,83,2024-01-27,Producto_9,Tecnología,44.85,22.49,1
380,248,2024-05-07,Producto_7,Tecnología,62.19,36.21,2
381,223,2024-10-21,Producto_1,Bebidas,7.38,3.41,3
381,223,2024-10-21,Producto_2,Hogar,28.26,14.77,2
382,284,2024-08-24,Producto_11,Bebidas,77.09,33.05,2
382,284,2024-08-24,Producto_5,Limpieza,8.02,4.58,4
382,284,2024-08-24,Producto_14,Snacks,95.94,42.8,4
383,185,2024-07-25,Producto_7,Tecnología,62.19,30.37,1
384,246,2024-09-23,Producto_2,Hogar,28.26,12.75,2
384,246,2024-09-23,Producto_1,Bebidas,7.38,5.12,3
385,243,2024-08-29,Producto_5,Limpieza,8.02,4.34,4
386,136,2024-11-26,Producto_11,Bebidas,77.09,39.8,5
387,190,2024-11-07,Producto_6,Bebidas,25.77,13.71,3
387,190,2024-11-07,Producto_3,Snacks,74.96,35.07,3
387,190,2024-11-07,Producto_8,Tecnología,23.89,13.6,3
387,190,2024-11-07,Producto_1,Bebidas,7.38,4.62,2
388,50,2024-08-19,Producto_11,Bebidas,77.09,49.53,3
389,212,2024-03-15,Producto_9,Tecnología,44.85,28.95,4
389,212,2024-03-15,Producto_1,Bebidas,7.38,5.09,4
390,244,2024-04-03,Producto_8,Tecnología,23.89,12.39,1
390,244,2024-04-03,Producto_5,Limpieza,8.02,4.42,1
391,265,2024-04-05,Producto_2,Hogar,28.26,12.77,4
391,265,2024-04-05,Producto_13,Hogar,31.4,21.72,2
392,99,2024-03-10,Producto_1,Bebidas,7.38,5.14,1
392,99,2024-03-10,Producto_7,Tecnología,62.19,28.64,4
393,76,2024-07-07,Producto_6,Bebidas,25.77,10.98,1
393,76,2024-07-07,Producto_12,Snacks,71.32,37.03,5
393,76,2024-07-07,Producto_13,Hogar,31.4,20.63,3
394,267,2024-09-27,Producto_15,Hogar,14.71,8.48,5
394,267,2024-09-27,Producto_14,Snacks,95.94,41.61,4
394,267,2024-09-27,Producto_1,Bebidas,7.38,3.28,2
394,267,2024-09-27,Producto_12,Snacks,71.32,40.99,5
395,52,2024-09-05,Producto_10,Limpieza,60.98,38.77,1
396,275,2024-06-01,Producto_15,Hogar,14.71,8.77,4
396,275,2024-06-01,Producto_7,Tecnología,62.19,36.24,5
396,275,2024-06-01,Producto_5,Limpieza,8.02,3.62,1
397,207,2024-08-07,Producto_10,Limpieza,60.98,25.1,4
397,207,2024-08-07,Producto_15,Hogar,14.71,8.93,3
398,26,2024-09-12,Producto_15,Hogar,14.71,9.49,3
398,26,2024-09-12,Producto_5,Limpieza,8.02,3.96,3
398,26,2024-09-12,Producto_6,Bebidas,25.77,16.94,4
398,26,2024-09-12,Producto_1,Bebidas,7.38,5.11,1
399,117,2024-09-28,Producto_5,Limpieza,8.02,5.07,4
399,117,2024-09-28,Producto_12,Snacks,71.32,34.29,3
400,214,2024-01-07,Producto_4,Tecnología,13.26,6.14,4
401,209,2024-02-16,Producto_13,Hogar,31.4,20.02,5
401,209,2024-02-16,Producto_9,Tecnología,44.85,22.13,1
401,209,2024-02-16,Producto_6,Bebidas,25.77,13.43,5
401,209,2024-02-16,Producto_1,Bebidas,7.38,4.9,5
402,15,2024-06-20,Producto_4,Tecnología,13.26,8.63,2
402,15,2024-06-20,Producto_14,Snacks,95.94,39.33,2
403,26,2024-11-14,Producto_12,Snacks,71.32,46.15,3
403,26,2024-11-14,Producto_4,Tecnología,13.26,6.88,5
403,26,2024-11-14,Producto_5,Limpieza,8.02,4.85,1
404,124,2024-11-09,Producto_8,Tecnología,23.89,16.44,2
404,124,2024-11-09,Producto_10,Limpieza,60.98,35.13,4
404,124,2024-11-09,Producto_15,Hogar,14.71,7.4,3
405,133,2024-04-25,Producto_5,Limpieza,8.02,4.14,1
406,84,2024-12-06,Producto_14,Snacks,95.94,57.88,2
406,84,2024-12-06,Producto_4,Tecnología,13.26,7.9,3
407,263,2024-11-04,Producto_14,Snacks,95.94,52.02,1
408,68,2024-07-25,Producto_10,Limpieza,60.98,28.49,1
408,68,2024-07-25,Producto_13,Hogar,31.4,20.14,5
409,157,2024-08-04,Producto_7,Tecnología,62.19,29.58,4
409,157,2024-08-04,Producto_15,Hogar,14.71,7.22,4
409,157,2024-08-04,Producto_6,Bebidas,25.77,16.68,5
410,204,2024-02-22,Producto_1,Bebidas,7.38,5.16,5
411,192,2024-12-02,Producto_5,Limpieza,8.02,3.36,4
411,192,2024-12-02,Producto_11,Bebidas,77.09,45.65,3
411,192,2024-12-02,Producto_2,Hogar,28.26,13.52,3
412,153,2024-02-02,Producto_3,Snacks,74.96,50.22,2
412,153,2024-02-02,Producto_9,Tecnología,44.85,23.38,5
413,164,2024-02-22,Producto_12,Snacks,71.32,49.87,4
413,164,2024-02-22,Producto_1,Bebidas,7.38,4.96,3
414,208,2024-10-09,Producto_12,Snacks,71.32,45.99,5
414,208,2024-10-09,Producto_1,Bebidas,7.38,4.56,3
414,208,2024-10-09,Producto_10,Limpieza,60.98,36.95,2
414,208,2024-10-09,Producto_15,Hogar,14.71,9.88,4
415,184,2024-06-10,Producto_14,Snacks,95.94,43.59,5
415,184,2024-06-10,Producto_3,Snacks,74.96,40.57,1
415,184,2024-06-10,Producto_11,Bebidas,77.09,47.61,3
416,287,2024-10-13,Producto_11,Bebidas,77.09,35.98,1
416,287,2024-10-13,Producto_6,Bebidas,25.77,16.06,2
417,158,2024-12-09,Producto_13,Hogar,31.4,15.33,5
417,158,2024-12-09,Producto_6,Bebidas,25.77,13.95,1
417,158,2024-12-09,Producto_14,Snacks,95.94,55.08,5
417,158,2024-12-09,Producto_5,Limpieza,8.02,3.38,5
418,100,2024-02-24,Producto_14,Snacks,95.94,53.63,4
419,212,2024-10-22,Producto_14,Snacks,95.94,42.33,2
420,103,2024-03-31,Producto_7,Tecnología,62.19,30.78,2
420,103,2024-03-31,Producto_10,Limpieza,60.98,38.64,2
420,103,2024-03-31,Producto_8,Tecnología,23.89,11.94,4
421,91,2024-10-13,Producto_11,Bebidas,77.09,37.16,4
421,91,2024-10-13,Producto_1,Bebidas,7.38,4.23,2
421,91,2024-10-13,Producto_14,Snacks,95.94,52.47,2
422,46,2024-04-06,Producto_10,Limpieza,60.98,31.77,4
422,46,2024-04-06,Producto_7,Tecnología,62.19,32.03,4
423,20,2024-08-03,Producto_12,Snacks,71.32,47.61,1
423,20,2024-08-03,Producto_6,Bebidas,25.77,11.78,5
424,3,2024-12-08,Producto_4,Tecnología,13.26,6.55,3
424,3,2024-12-08,Producto_12,Snacks,71.32,36.73,1
425,157,2024-08-26,Producto_2,Hogar,28.26,13.83,1
425,157,2024-08-26,Producto_14,Snacks,95.94,51.5,3
426,267,2024-05-16,Producto_7,Tecnología,62.19,43.46,3
426,267,2024-05-16,Producto_11,Bebidas,77.09,39.14,4
426,267,2024-05-16,Producto_3,Snacks,74.96,33.69,2
427,207,2024-05-16,Producto_4,Tecnología,13.26,8.2,2
428,68,2024-09-23,Producto_12,Snacks,71.32,39.33,5
428,68,2024-09-23,Producto_1,Bebidas,7.38,3.76,1
429,20,2024-02-07,Producto_15,Hogar,14.71,6.1,5
429,20,2024-02-07,Producto_11,Bebidas,77.09,46.15,1
429,20,2024-02-07,Producto_5,Limpieza,8.02,3.32,1
429,20,2024-02-07,Producto_9,Tecnología,44.85,23.55,1
430,195,2024-04-25,Producto_9,Tecnología,44.85,24.32,3
431,79,2024-07-17,Producto_12,Snacks,71.32,34.97,1
431,79,2024-07-17,Producto_11,Bebidas,77.09,46.16,1
432,139,2024-09-10,Producto_7,Tecnología,62.19,34.42,1
432,139,2024-09-10,Producto_14,Snacks,95.94,41.76,5
433,59,2024-12-17,Producto_8,Tecnología,23.89,13.92,2
434,135,2024-10-31,Producto_6,Bebidas,25.77,12.59,4
434,135,2024-10-31,Producto_12,Snacks,71.32,40.26,1
435,107,2024-07-29,Producto_6,Bebidas,25.77,17.32,1
435,107,2024-07-29,Producto_4,Tecnología,13.26,7.97,5
435,107,2024-07-29,Producto_1,Bebidas,7.38,5.05,2
435,107,2024-07-29,Producto_13,Hogar,31.4,13.27,5
436,52,2024-12-02,Producto_11,Bebidas,77.09,36.94,3
436,52,2024-12-02,Producto_4,Tecnología,13.26,5.7,1
436,52,2024-12-02,Producto_8,Tecnología,23.89,15.82,2
437,149,2024-11-04,Producto_13,Hogar,31.4,19.52,4
437,149,2024-11-04,Producto_11,Bebidas,77.09,50.52,1
437,149,2024-11-04,Producto_6,Bebidas,25.77,10.38,1
438,71,2024-10-09,Producto_6,Bebidas,25.77,17.69,4
438,71,2024-10-09,Producto_15,Hogar,14.71,9.76,3
439,48,2024-01-25,Producto_14,Snacks,95.94,49.91,1
439,48,2024-01-25,Producto_6,Bebidas,25.77,12.41,4
439,48,2024-01-25,Producto_3,Snacks,74.96,45.5,4
440,245,2024-07-08,Producto_11,Bebidas,77.09,46.94,2
440,245,2024-07-08,Producto_13,Hogar,31.4,21.81,1
440,245,2024-07-08,Producto_3,Snacks,74.96,32.32,2
440,245,2024-07-08,Producto_2,Hogar,28.26,15.4,5
441,292,2024-12-24,Producto_3,Snacks,74.96,30.63,5
441,292,2024-12-24,Producto_10,Limpieza,60.98,33.23,2
441,292,2024-12-24,Producto_7,Tecnología,62.19,26.98,4
441,292,2024-12-24,Producto_6,Bebidas,25.77,13.71,4
442,33,2024-10-21,Producto_11,Bebidas,77.09,48.59,5
442,33,2024-10-21,Producto_6,Bebidas,25.77,15.9,5
442,33,2024-10-21,Producto_1,Bebidas,7.38,5.12,2
443,174,2024-12-06,Producto_7,Tecnología,62.19,33.87,2
444,198,2024-07-21,Producto_14,Snacks,95.94,64.05,5
444,198,2024-07-21,Producto_15,Hogar,14.71,6.12,5
445,81,2024-08-28,Producto_14,Snacks,95.94,47.6,4
445,81,2024-08-28,Producto_8,Tecnología,23.89,16.51,3
445,81,2024-08-28,Producto_3,Snacks,74.96,41.38,1
445,81,2024-08-28,Producto_2,Hogar,28.26,16.76,5
446,207,2024-12-08,Producto_2,Hogar,28.26,18.1,4
446,207,2024-12-08,Producto_8,Tecnología,23.89,10.19,4
447,256,2024-04-23,Producto_6,Bebidas,25.77,11.1,1
447,256,2024-04-23,Producto_2,Hogar,28.26,11.61,4
447,256,2024-04-23,Producto_8,Tecnología,23.89,9.56,5
447,256,2024-04-23,Producto_12,Snacks,71.32,45.47,1
448,156,2024-01-02,Producto_11,Bebidas,77.09,52.81,4
448,156,2024-01-02,Producto_15,Hogar,14.71,9.53,3
449,115,2024-01-11,Producto_6,Bebidas,25.77,13.97,5
449,115,2024-01-11,Producto_9,Tecnología,44.85,27.57,3
449,115,2024-01-11,Producto_13,Hogar,31.4,13.48,1
449,115,2024-01-11,Producto_10,Limpieza,60.98,24.43,2
450,182,2024-04-19,Producto_9,Tecnología,44.85,18.56,1
450,182,2024-04-19,Producto_15,Hogar,14.71,8.06,2
450,182,2024-04-19,Producto_6,Bebidas,25.77,11.13,4
451,101,2024-12-19,Producto_2,Hogar,28.26,13.13,4
451,101,2024-12-19,Producto_14,Snacks,95.94,59.01,2
452,56,2024-05-08,Producto_1,Bebidas,7.38,4.66,1
452,56,2024-05-08,Producto_11,Bebidas,77.09,41.41,4
452,56,2024-05-08,Producto_14,Snacks,95.94,65.9,5
452,56,2024-05-08,Producto_10,Limpieza,60.98,42.02,2
453,3,2024-10-18,Producto_9,Tecnología,44.85,29.23,4
454,248,2024-06-02,Producto_12,Snacks,71.32,44.16,2
454,248,2024-06-02,Producto_10,Limpieza,60.98,26.29,2
455,165,2024-12-22,Producto_7,Tecnología,62.19,32.3,3
455,165,2024-12-22,Producto_10,Limpieza,60.98,42.15,3
455,165,2024-12-22,Producto_12,Snacks,71.32,45.75,4
455,165,2024-12-22,Producto_4,Tecnología,13.26,6.95,2
456,263,2024-06-17,Producto_14,Snacks,95.94,58.87,3
456,263,2024-06-17,Producto_12,Snacks,71.32,42.06,5
456,263,2024-06-17,Producto_9,Tecnología,44.85,20.76,2
457,149,2024-08-22,Producto_15,Hogar,14.71,8.11,2
457,149,2024-08-22,Producto_11,Bebidas,77.09,47.26,3
457,149,2024-08-22,Producto_3,Snacks,74.96,42.63,3
458,299,2024-09-11,Producto_11,Bebidas,77.09,49.53,4
458,299,2024-09-11,Producto_12,Snacks,71.32,30.81,5
458,299,2024-09-11,Producto_9,Tecnología,44.85,19.9,4
458,299,2024-09-11,Producto_5,Limpieza,8.02,3.69,1
459,83,2024-01-01,Producto_11,Bebidas,77.09,46.81,1
459,83,2024-01-01,Producto_5,Limpieza,8.02,3.7,3
459,83,2024-01-01,Producto_3,Snacks,74.96,30.71,5
460,232,2024-06-13,Producto_10,Limpieza,60.98,40.21,5
461,288,2024-10-27,Producto_4,Tecnología,13.26,8.06,3
461,288,2024-10-27,Producto_9,Tecnología,44.85,30.41,1
461,288,2024-10-27,Producto_13,Hogar,31.4,16.48,4
461,288,2024-10-27,Producto_12,Snacks,71.32,49.19,3
462,28,2024-01-10,Producto_12,Snacks,71.32,32.87,3
463,227,2024-11-02,Producto_15,Hogar,14.71,9.22,3
463,227,2024-11-02,Producto_11,Bebidas,77.09,47.91,5
464,101,2024-09-14,Producto_5,Limpieza,8.02,5.57,2
464,101,2024-09-14,Producto_8,Tecnología,23.89,10.9,1
465,89,2024-11-30,Producto_7,Tecnología,62.19,32.87,1
466,285,2024-04-29,Producto_3,Snacks,74.96,30.11,3
466,285,2024-04-29,Producto_15,Hogar,14.71,9.02,4
466,285,2024-04-29,Producto_10,Limpieza,60.98,25.12,2
467,166,2024-11-14,Producto_13,Hogar,31.4,20.5,5
468,155,2024-02-17,Producto_13,Hogar,31.4,19.95,1
468,155,2024-02-17,Producto_10,Limpieza,60.98,34.0,3
468,155,2024-02-17,Producto_9,Tecnología,44.85,24.94,2
468,155,2024-02-17,Producto_6,Bebidas,25.77,11.54,5
469,279,2024-12-08,Producto_2,Hogar,28.26,14.11,3
469,279,2024-12-08,Producto_6,Bebidas,25.77,12.0,3
469,279,2024-12-08,Producto_4,Tecnología,13.26,7.41,5
469,279,2024-12-08,Producto_13,Hogar,31.4,20.32,5
470,5,2024-05-14,Producto_11,Bebidas,77.09,41.14,3
471,125,2024-02-20,Producto_11,Bebidas,77.09,39.66,3
472,59,2024-02-25,Producto_5,Limpieza,8.02,5.4,1
472,59,2024-02-25,Producto_9,Tecnología,44.85,24.86,3
472,59,2024-02-25,Producto_12,Snacks,71.32,38.06,5
472,59,2024-02-25,Producto_15,Hogar,14.71,7.19,1
473,99,2024-06-04,Producto_9,Tecnología,44.85,31.01,2
473,99,2024-06-04,Producto_2,Hogar,28.26,15.82,5
473,99,2024-06-04,Producto_14,Snacks,95.94,44.44,1
474,110,2024-06-20,Producto_14,Snacks,95.94,56.99,4
474,110,2024-06-20,Producto_2,Hogar,28.26,17.64,1
474,110,2024-06-20,Producto_4,Tecnología,13.26,5.4,2
474,110,2024-06-20,Producto_9,Tecnología,44.85,18.45,3
475,38,2024-09-19,Producto_3,Snacks,74.96,42.53,3
476,295,2024-09-05,Producto_15,Hogar,14.71,7.6,4
476,295,2024-09-05,Producto_5,Limpieza,8.02,4.25,4
477,9,2024-03-22,Producto_11,Bebidas,77.09,32.3,5
477,9,2024-03-22,Producto_2,Hogar,28.26,11.69,5
477,9,2024-03-22,Producto_9,Tecnología,44.85,22.75,1
477,9,2024-03-22,Producto_1,Bebidas,7.38,3.19,5
478,155,2024-06-29,Producto_5,Limpieza,8.02,4.13,4
479,16,2024-11-24,Producto_3,Snacks,74.96,47.9,4
479,16,2024-11-24,Producto_9,Tecnología,44.85,21.91,5
479,16,2024-11-24,Producto_4,Tecnología,13.26,6.49,2
479,16,2024-11-24,Producto_15,Hogar,14.71,10.11,3
480,6,2024-12-28,Producto_2,Hogar,28.26,16.16,1
480,6,2024-12-28,Producto_1,Bebidas,7.38,4.14,4
481,44,2024-11-08,Producto_4,Tecnología,13.26,6.15,3
481,44,2024-11-08,Producto_12,Snacks,71.32,31.58,5
481,44,2024-11-08,Producto_14,Snacks,95.94,44.73,2
482,130,2024-04-18,Producto_2,Hogar,28.26,18.53,5
482,130,2024-04-18,Producto_3,Snacks,74.96,40.36,5
483,282,2024-12-18,Producto_5,Limpieza,8.02,3.81,1
484,102,2024-07-01,Producto_6,Bebidas,25.77,11.08,2
484,102,2024-07-01,Producto_15,Hogar,14.71,6.19,5
484,102,2024-07-01,Producto_3,Snacks,74.96,37.13,2
484,102,2024-07-01,Producto_11,Bebidas,77.09,38.43,4
485,157,2024-06-12,Producto_10,Limpieza,60.98,39.17,3
485,157,2024-06-12,Producto_15,Hogar,14.71,6.63,4
486,161,2024-03-09,Producto_13,Hogar,31.4,15.17,4
486,161,2024-03-09,Producto_4,Tecnología,13.26,5.84,3
487,170,2024-01-28,Producto_8,Tecnología,23.89,13.51,4
487,170,2024-01-28,Producto_15,Hogar,14.71,8.73,2
487,170,2024-01-28,Producto_6,Bebidas,25.77,16.82,1
487,170,2024-01-28,Producto_5,Limpieza,8.02,5.35,2
488,101,2024-02-07,Producto_12,Snacks,71.32,47.62,1
488,101,2024-02-07,Producto_11,Bebidas,77.09,45.44,5
488,101,2024-02-07,Producto_2,Hogar,28.26,16.21,5
489,109,2024-07-06,Producto_9,Tecnología,44.85,25.25,3
490,277,2024-08-05,Producto_11,Bebidas,77.09,36.0,4
490,277,2024-08-05,Producto_13,Hogar,31.4,19.47,5
490,277,2024-08-05,Producto_3,Snacks,74.96,32.99,3
490,277,2024-08-05,Producto_6,Bebidas,25.77,14.25,5
491,204,2024-11-11,Producto_9,Tecnología,44.85,29.35,2
491,204,2024-11-11,Producto_1,Bebidas,7.38,4.47,5
491,204,2024-11-11,Producto_11,Bebidas,77.09,34.08,5
492,82,2024-11-03,Producto_10,Limpieza,60.98,37.85,2
492,82,2024-11-03,Producto_15,Hogar,14.71,10.03,4
493,21,2024-03-19,Producto_13,Hogar,31.4,13.15,2
493,21,2024-03-19,Producto_8,Tecnología,23.89,11.23,3
494,106,2024-09-18,Producto_7,Tecnología,62.19,25.62,1
494,106,2024-09-18,Producto_8,Tecnología,23.89,10.3,3
494,106,2024-09-18,Producto_14,Snacks,95.94,56.61,5
495,141,2024-03-17,Producto_10,Limpieza,60.98,31.28,2
495,141,2024-03-17,Producto_9,Tecnología,44.85,22.86,4
495,141,2024-03-17,Producto_15,Hogar,14.71,8.16,1
496,193,2024-10-29,Producto_9,Tecnología,44.85,28.94,3
496,193,2024-10-29,Producto_7,Tecnología,62.19,33.96,3
497,247,2024-03-07,Producto_9,Tecnología,44.85,23.86,2
498,118,2024-08-17,Producto_9,Tecnología,44.85,20.79,3
499,96,2024-07-24,Producto_6,Bebidas,25.77,15.42,1
499,96,2024-07-24,Producto_10,Limpieza,60.98,39.23,4
500,59,2024-09-11,Producto_11,Bebidas,77.09,34.57,5
500,59,2024-09-11,Producto_8,Tecnología,23.89,9.72,4
500,59,2024-09-11,Producto_14,Snacks,95.94,42.06,1
500,59,2024-09-11,Producto_4,Tecnología,13.26,5.94,5
501,263,2024-07-05,Producto_15,Hogar,14.71,6.53,5
502,86,2024-12-08,Producto_15,Hogar,14.71,8.53,4
502,86,2024-12-08,Producto_3,Snacks,74.96,44.32,5
502,86,2024-12-08,Producto_9,Tecnología,44.85,30.69,3
503,111,2024-12-29,Producto_10,Limpieza,60.98,39.58,2
503,111,2024-12-29,Producto_8,Tecnología,23.89,10.58,5
503,111,2024-12-29,Producto_14,Snacks,95.94,61.99,5
503,111,2024-12-29,Producto_3,Snacks,74.96,44.0,2
504,262,2024-07-19,Producto_3,Snacks,74.96,50.73,3
504,262,2024-07-19,Producto_12,Snacks,71.32,41.16,5
504,262,2024-07-19,Producto_11,Bebidas,77.09,39.58,2
505,68,2024-05-18,Producto_1,Bebidas,7.38,4.11,2
506,259,2024-11-25,Producto_14,Snacks,95.94,52.07,2
506,259,2024-11-25,Producto_3,Snacks,74.96,43.47,5
506,259,2024-11-25,Producto_10,Limpieza,60.98,33.6,5
506,259,2024-11-25,Producto_2,Hogar,28.26,12.09,1
507,67,2024-07-20,Producto_15,Hogar,14.71,8.19,4
508,190,2024-10-13,Producto_12,Snacks,71.32,37.71,5
509,247,2024-02-27,Producto_6,Bebidas,25.77,11.06,5
